Row ID;Row Name;disableParam_NT;disableParamReserve1;disableParamReserve2;refId_default;sfxVariationId;weight;basicPrice;sellValue;behaviorId;replaceItemId;sortId;appearanceReplaceItemId;yesNoDialogMessageId;useEnableSpEffectType;potGroupId;pad;iconId;modelId;shopLv;compTrophySedId;trophySeqId;maxNum;consumeHeroPoint;overDexterity;goodsType;refCategory;spEffectCategory;pad3;goodsUseAnim;opmeMenuType;useLimitCategory;replaceCategory;reserve4;enable_live;enable_gray;enable_white;enable_black;enable_multi;disable_offline;isEquip;isConsume;isAutoEquip;isEstablishment;isOnlyOne;isDiscard;isDeposit;isDisableHand;isRemoveItem_forGameClear;isSuppleItem;isFullSuppleItem;isEnhance;isFixItem;disableMultiDropShare;disableUseAtColiseum;disableUseAtOutOfColiseum;isEnableFastUseItem;isApplySpecialEffect;syncNumVaryId;refId_1;refVirtualWepId;vagrantItemLotId;vagrantBonusEneDropItemLotId;vagrantItemEneDropItemLotId;castSfxId;fireSfxId;effectSfxId;enable_ActiveBigRune;isBonfireWarpItem;enable_Ladder;isUseMultiPlayPreparation;canMultiUse;isShieldEnchant;isWarpProhibited;isUseMultiPenaltyOnly;suppleType;autoReplenishType;isDrop;showLogCondType;isSummonHorse;showDialogCondType;isSleepCollectionItem;enableRiding;disableRiding;maxRepositoryNum;sortGroupId;isUseNoAttackRegion;pad1;saleValue;rarity;useLimitSummonBuddy;useLimitSpEffectType;aiUseJudgeId;consumeMP;consumeHP;reinforceGoodsId;reinforceMaterialId;reinforcePrice;useLevel_vowType0;useLevel_vowType1;useLevel_vowType2;useLevel_vowType3;useLevel_vowType4;useLevel_vowType5;useLevel_vowType6;useLevel_vowType7;useLevel_vowType8;useLevel_vowType9;useLevel_vowType10;useLevel_vowType11;useLevel_vowType12;useLevel_vowType13;useLevel_vowType14;useLevel_vowType15;useLevel;reserve5;itemGetTutorialFlagId;reserve3
231002;Kaiden Sellsword Ashes +2;0;0;000000;231002;-1;0;0;-1;0;-1;55602;-1;20000610;0;-1;00;452;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;0;1;1;0;-1;88;-1;231003;10002;1530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
231003;Kaiden Sellsword Ashes +3;0;0;000000;231003;-1;0;0;-1;0;-1;55603;-1;20000610;0;-1;00;452;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;0;1;1;0;-1;88;-1;231004;10003;1870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
231004;Kaiden Sellsword Ashes +4;0;0;000000;231004;-1;0;0;-1;0;-1;55604;-1;20000610;0;-1;00;452;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;0;1;1;0;-1;88;-1;231005;10004;2210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
231005;Kaiden Sellsword Ashes +5;0;0;000000;231005;-1;0;0;-1;0;-1;55605;-1;20000610;0;-1;00;452;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;0;1;1;0;-1;88;-1;231006;10005;2550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
231006;Kaiden Sellsword Ashes +6;0;0;000000;231006;-1;0;0;-1;0;-1;55606;-1;20000610;0;-1;00;452;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;0;1;1;0;-1;88;-1;231007;10006;2890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
231007;Kaiden Sellsword Ashes +7;0;0;000000;231007;-1;0;0;-1;0;-1;55607;-1;20000610;0;-1;00;452;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;0;1;1;0;-1;88;-1;231008;10007;3230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
231008;Kaiden Sellsword Ashes +8;0;0;000000;231008;-1;0;0;-1;0;-1;55608;-1;20000610;0;-1;00;452;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;0;1;1;0;-1;88;-1;231009;10008;3570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
231009;Kaiden Sellsword Ashes +9;0;0;000000;231009;-1;0;0;-1;0;-1;55609;-1;20000610;0;-1;00;452;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;0;1;1;0;-1;88;-1;231010;10009;4250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
231010;Kaiden Sellsword Ashes +10;0;0;000000;231010;-1;0;0;-1;0;-1;55610;-1;20000610;0;-1;00;452;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;0;1;1;0;-1;88;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
232000;Lone Wolf Ashes;0;0;000000;232000;-1;0;0;-1;0;-1;51100;-1;20000610;0;-1;00;104;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;55;-1;232001;10000;615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
232001;Lone Wolf Ashes +1;0;0;000000;232001;-1;0;0;-1;0;-1;51101;-1;20000610;0;-1;00;104;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;55;-1;232002;10001;861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
232002;Lone Wolf Ashes +2;0;0;000000;232002;-1;0;0;-1;0;-1;51102;-1;20000610;0;-1;00;104;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;55;-1;232003;10002;1107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
232003;Lone Wolf Ashes +3;0;0;000000;232003;-1;0;0;-1;0;-1;51103;-1;20000610;0;-1;00;104;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;55;-1;232004;10003;1353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
232004;Lone Wolf Ashes +4;0;0;000000;232004;-1;0;0;-1;0;-1;51104;-1;20000610;0;-1;00;104;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;55;-1;232005;10004;1599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
232005;Lone Wolf Ashes +5;0;0;000000;232005;-1;0;0;-1;0;-1;51105;-1;20000610;0;-1;00;104;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;55;-1;232006;10005;1845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
232006;Lone Wolf Ashes +6;0;0;000000;232006;-1;0;0;-1;0;-1;51106;-1;20000610;0;-1;00;104;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;55;-1;232007;10006;2091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
232007;Lone Wolf Ashes +7;0;0;000000;232007;-1;0;0;-1;0;-1;51107;-1;20000610;0;-1;00;104;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;55;-1;232008;10007;2337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
232008;Lone Wolf Ashes +8;0;0;000000;232008;-1;0;0;-1;0;-1;51108;-1;20000610;0;-1;00;104;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;55;-1;232009;10008;2583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
232009;Lone Wolf Ashes +9;0;0;000000;232009;-1;0;0;-1;0;-1;51109;-1;20000610;0;-1;00;104;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;55;-1;232010;10009;3075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
232010;Lone Wolf Ashes +10;0;0;000000;232010;-1;0;0;-1;0;-1;51110;-1;20000610;0;-1;00;104;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;55;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
233000;Giant Rat Ashes;1;0;000000;233000;-1;0;0;-1;0;-1;51300;-1;20000610;0;-1;00;453;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;0;-1;233001;10000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
233001;Giant Rat Ashes +1;1;0;000000;233001;-1;0;0;-1;0;-1;51301;-1;20000610;0;-1;00;453;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;0;-1;233002;10001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
233002;Giant Rat Ashes +2;1;0;000000;233002;-1;0;0;-1;0;-1;51302;-1;20000610;0;-1;00;453;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;0;-1;233003;10002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
233003;Giant Rat Ashes +3;1;0;000000;233003;-1;0;0;-1;0;-1;51303;-1;20000610;0;-1;00;453;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;0;-1;233004;10003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
233004;Giant Rat Ashes +4;1;0;000000;233004;-1;0;0;-1;0;-1;51304;-1;20000610;0;-1;00;453;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;0;-1;233005;10004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
233005;Giant Rat Ashes +5;1;0;000000;233105;-1;0;0;-1;0;-1;51305;-1;20000610;0;-1;00;479;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;0;-1;233006;10005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
233006;Giant Rat Ashes +6;1;0;000000;233106;-1;0;0;-1;0;-1;51306;-1;20000610;0;-1;00;479;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;0;-1;233007;10006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
233007;Giant Rat Ashes +7;1;0;000000;233107;-1;0;0;-1;0;-1;51307;-1;20000610;0;-1;00;479;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;0;-1;233008;10007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
233008;Giant Rat Ashes +8;1;0;000000;233108;-1;0;0;-1;0;-1;51308;-1;20000610;0;-1;00;479;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;0;-1;233009;10008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
233009;Giant Rat Ashes +9;1;0;000000;233109;-1;0;0;-1;0;-1;51309;-1;20000610;0;-1;00;479;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;0;-1;233010;10009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
233010;Giant Rat Ashes +10;1;0;000000;233210;-1;0;0;-1;0;-1;51310;-1;20000610;0;-1;00;480;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
234000;Demi-Human Ashes;1;0;000000;234000;-1;0;0;-1;0;-1;50800;-1;20000610;0;-1;00;454;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;69;-1;234001;10000;725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
234001;Demi-Human Ashes +1;1;0;000000;234001;-1;0;0;-1;0;-1;50801;-1;20000610;0;-1;00;454;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;69;-1;234002;10001;1015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
234002;Demi-Human Ashes +2;1;0;000000;234002;-1;0;0;-1;0;-1;50802;-1;20000610;0;-1;00;454;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;69;-1;234003;10002;1305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
234003;Demi-Human Ashes +3;1;0;000000;234003;-1;0;0;-1;0;-1;50803;-1;20000610;0;-1;00;454;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;69;-1;234004;10003;1595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
234004;Demi-Human Ashes +4;1;0;000000;234004;-1;0;0;-1;0;-1;50804;-1;20000610;0;-1;00;454;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;69;-1;234005;10004;1885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
234005;Demi-Human Ashes +5;1;0;000000;234005;-1;0;0;-1;0;-1;50805;-1;20000610;0;-1;00;454;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;69;-1;234006;10005;2175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
234006;Demi-Human Ashes +6;1;0;000000;234006;-1;0;0;-1;0;-1;50806;-1;20000610;0;-1;00;454;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;69;-1;234007;10006;2465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
234007;Demi-Human Ashes +7;1;0;000000;234007;-1;0;0;-1;0;-1;50807;-1;20000610;0;-1;00;454;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;69;-1;234008;10007;2755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
234008;Demi-Human Ashes +8;1;0;000000;234008;-1;0;0;-1;0;-1;50808;-1;20000610;0;-1;00;454;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;69;-1;234009;10008;3045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
234009;Demi-Human Ashes +9;1;0;000000;234009;-1;0;0;-1;0;-1;50809;-1;20000610;0;-1;00;454;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;69;-1;234010;10009;3625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
234010;Demi-Human Ashes +10;1;0;000000;234010;-1;0;0;-1;0;-1;50810;-1;20000610;0;-1;00;454;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;69;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
235000;Rotten Stray Ashes;1;0;000000;235000;-1;0;0;-1;0;-1;51200;-1;20000610;0;-1;00;455;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;35;-1;235001;10000;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
235001;Rotten Stray Ashes +1;1;0;000000;235001;-1;0;0;-1;0;-1;51201;-1;20000610;0;-1;00;455;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;35;-1;235002;10001;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
235002;Rotten Stray Ashes +2;1;0;000000;235002;-1;0;0;-1;0;-1;51202;-1;20000610;0;-1;00;455;0;-1;-1;-1;1;0;50;7;2;0;00;34;13;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;10;1;0;0;1;1;0;-1;35;-1;235003;10002;216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;710550;0000000000000000;
